_ - value	_ - itemLabel
2AyySZZK01JT6ZSYZ2CWgf	Roberto Alagna
7bIkSp5z6Y4BUc99eLkkEn	Roberto González
4XB5eWjWz9xKrBIX7DV9WQ	Roberto González-Monjas
6B86ifZbHnZUYdou06cF8W	Robert Philip Goodenough
1OwarW4LEHnoep20ixRA0y	Robert Plant
6OGs5CBlm7nPJvvIcQPYEm	Robert Quinney
2UqjDAXnDxejEyE0CzfUrZ	Robert Schumann
24K3MJ131xjKnqDf87M3Qm	Robert Shaw
1ZHJoS53NtBHIT7ZgwUlFx	Robert Tear
5T1bhiyED6hokaKTechcKI	Robert Tepper
7srcRwewWzownnksojMCBd	Rob Hubbard
4Q4b4S784htx6DtxcMUfMO	Robin
0ZtY1R7FAQFKaqGZ5TffbK	Robin Beanland
0tUERnHmr1tKp2pSwPLN8b	Robin Beck
1CQLPgGkfHrxNMqrXt5oWS	Robin Bengtsson
1VAybmgrRVxINWWCSoP5FB	Robin Blaze
6I6x6n9Qvggjdd4FMRXkyM	Robin Cisek
3ZqRIzadY4WYQEg4Hj2vGC	Robin Guthrie
5vlqurJpCEZRTqfmxwwBFg	Robin Milford
0vMpMnI0zO7cGzBPLal9rZ	Robin Rekku & Jekkuorkesteri
3t5xRXzsuZmMDkQzgOX35S	Robin Schulz
0ZrpamOxcZybMHGg1AYtHP	Robin Thicke
4OrieSJUghNfNx5UuPCgxF	Robin Williams
6ARY3ssPrsJCd9KdHN0YBY	Rob Rock
3aBkeBhwadnWMWoVJ2CxJC	Rob Thomas
6UE7nl9mha6s8z0wFQFIZ2	Robyn
0O0g9JMOVNoIgLG6dgaYMY	Robyn Hitchcock
3HVdAiMNjYrQIKlOGxoGh5	Rob Zombie
2uyweLa0mvPZH6eRzDddeB	Rocío Dúrcal
5GOJQ1HSMGp1rEnOhBeH1h	Rocket from the Crypt
3AgfuptJ2ldYrLv5O6lkuJ	Roderick Williams
5eEBBZgows0I1DOsOl0BP0	Rodion Shchedrin
7vX3cMVyW8gtDA4y855ynF	Rodrigo y Gabriela
2y8Jo9CKhJvtfeKOsYzRdT	Rod Stewart
2pR1RkvFKvb2KWSjrbCIP2	Roger Cicero
6gs79n5gVGwXfwtI30WQch	Roger Karlsson
2nXNvTKpp7LSEXNUMFOd1t	Roger Norrington
3dAnWbqTzCOK1jdiK2v3gI	Roger Shah
40DqL6Tv84cKT2pH2NMs9r	Roger Waters
2yZu3leAWfG9QcHqa6UwPo	Roger Woodward
00PY7ap1fZHYczpThZq1v2	Roger Zayas-Bazán
32UhRcgdXO6LdLhOpfIdxp	Rohff
3qwabfaWewpfli7hMNM3O8	Róisín Murphy
6ojcfYFPAIR0IMn6JFJzMr	Roko
004s3WVecP2IQy7Hw8gfoi	Roland Dyens
3BbwO46TU61EPYFcC9l9Lq	Rolando Villazón
3oob8cWQ5FMlfVZRwSSVES	Roland Pöntinen
71BmkLR1VlLq7sDcuyGX1Q	Rolf Bengtsson
473T4lqoIfOVYIytLmY0An	Rolf Ericson
7eaqfmgbL5IUwA7CWZfLAB	Rolf Martinsson
0KfQj0nNgTWRxhj94iD5Z5	Roller Trio
64Ub5tUgRolfKc6HgoSEzv	Roll The Dice
02u7f9BTTftV3USQ9jTdGA	Rolv Wesenlund
2LFU6rZG5BKeUAJwmi8oEZ	Roman Luchkovskiy
4u1tGAlc7wHV4i9cDM0f1J	Roméo Elvis
5lwmRuXgjX8xIwlnauTZIP	Romeo Santos
7miQC7MI2Hne4f41KiPi1K	Romina Falconi
362GV7hdgLf9AHDE9l0zyn	Ronald Brautigam
0eKHvmTEyU7zftpjJdJOpE	Ron Hynes
2mqT8QdACJKHeWoAfyWeqB	Ron Kersey
0DPkihiYkSU9656Gj0KjKd	Ronnie Gaylord
4M3c7tg4BzLQ5pIOupZL65	Ronnie James Dio
2tZd82cwp59DLCD5poTH6a	Ron Stackz
67beRVgfa4h1kOJhpDfl58	Ron Tyson
3OElmmR1D18e4dPTISAF5r	Roope Salminen & Koirat
4AQrqVz6BYwy29iMxcGtx7	Roosevelt
4sSSkVtrCTzENCgm2vokiY	Roots Manuva
1kcWyDvrlPUbyxkIoM6pAV	Rory Gallagher
6PMYU9RDf4z5H45KdeMyeF	Rosa Balistreri
70HOaHRy01xcmfXCsKd98c	Rosa Cedrón
3M4hDNq06bnHF0Qy9ACq5N	Rosa Grünberg
7ltDVBr6mKbRvohxheJ9h1	Rosalía
4n3F5413y5LjhB9aWgB9Wh	Rosalie Sorrels
0qNxyg3R90E71P2zC2kLCl	Rosa López
5ttV0N9HvMH3KLqNKcS2M0	Rosana Arbelo
6lx6XS8umFqYRVbBErx9fE	Rosanne Cash
048Ps9xL1nU6dsliRDJi3y	Rosario Bléfari
1II931R3NtYJkADYa3xU3d	Rosario La Spina
49BFxhdR6FbqdboLjYI0Pf	Rosa Virginia Sánchez
0NkyXWGxE3WTFixDSJ39PK	Rosemary Clooney
10VL9MyoDe8MnRmyUIuuec	Rosemary Joshua
0ygQsC5td2maGmglpzd7tp	Rossa
4lXaJfV3FszfZfyf1ZOXOc	Ross Daly
04XggbrM51GcFPTxBYtRXT	Rostam Batmanglij
59qxjHjJyAWQCu9apyWNRB	Rotem Cohen
7FhkwcO8Jd7BRWdllBpXBJ	Rotting Christ
32kYiyZ7pCOJaCacxRfGF0	Rough Silk
3XliglxGifK0IJjHPxo5MP	Roxana Carabajal
3r7n7y3j0nYgkPePO4p3QC	Roxanne Shanté
2S5hlvw4CMtMGswFtfdK15	Royal Blood
2CzAMm46coQpauDZj4a4ic	Royal Hunt
0DbbnkFMhhDvinDYIiHhGS	Royal Republic
5nPOO9iTcrs9k6yFffPxjH	Röyksopp
0JDkhL4rjiPNEp92jAgJnS	Roy Orbison
7Fhopp9XWiqrS7oMw0BKjM	Roy Rogers
2porSBaylFvS7HYkRcz18w	Roy Yadid
3ZrFJ16mE6WMSHK8nuUoyT	Rozenn Talec
00n4Vljc6N9pvJ26SKPphh	Rubén González Fontanills
6iAvfgwreL01didt8iCUNn	Ruben Liljefors
64spMXbHpYjmSTA6aRF6mU	Ruben Machtelinckx
1mnLz0AJmSETWo5YE80yeP	Ruben Owen
77avA3qzF6itxvXlb2mmNy	Rucka Rucka Ali
4WN5naL3ofxrVBgFpguzKo	Rudimental
5GvNmaT3HuZEZQyWqzTCgP	Rudolf Barshai
20Zf8jgoky75eNnnhPbj7X	Rudolf Schumann
2qnQ0pToDDhPcze8p85N0s	Rudy Nicoletti
5xkAtLTf309LAGZTbvULBn	Ruel
5Pb27ujIyYb33zBqVysBkj	RÜFÜS DU SOL
62uyuvgnpvruAumV1MRcHk	Rui Drumond
0WXSfWdvqdhG76X1icKUVy	Rumon Gamba
4woT1b9yAUJwomdRrQ0TD2	Rune Lindblad
4RnBFZRiMLRyZy0AzzTg2C	Run the Jewels
2SdOKxC1sSxEyv8JYERaNe	RuPaul
60TYV12IFUaDfnUA0S67zb	Rupee
2vuXYcTqreOLLnlKtMV5UG	Rupert Gregson-Williams
50WGKEN1OLzW7MLZ7RTFu7	Ruptured World
2Hkut4rAAyrQxRdof7FVJq	Rush
2M3vnW1p5w4uPRkLYTbvdB	Rusted Root
6uzEfVDOARGZSMZffkz7nP	Rustem Hayroudinoff
6YGu0Rv2120wkc4AXZSGgl	Rustie
28KiYiQD1oaxvoZESPGu6g	Ruth Almén
24EtVHju2o9Zm5P39iKosx	Ruth Lorenzo
4zrHFaEhQ390GClQYFKX9m	Ruth Marlene
2AHLeXCzAB77q0680DNtr5	Ruudolf
5mNowcxxg3M2Iros4GTfXw	Ruusut
6IoC2QyKlSTT6WBH7G1D54	Rxchie
2qc41rNTtdLK0tV3mJn2Pm	Ryan Adams
0iGEdyVW1tscT64huvCHt8	Ryan Oris
73NO9p8azKTCden45dGclA	Ryan Roth
0FvwMN2k96pSPsXdIEPVyQ	Ryan Roth
01LfDhfF9mkpmEwRalZCmO	Ryan Star
7umqJ1gKhaQmNZuMYN2RYq	RyanvanHygan
69DKP6GuG0YiUc5K7tJ4an	Ryder
15W8J1qiAcGA1Na2otFG0G	Rylic Zander
2MuFzH1J5I6gGFYo2qhZmX	Ryn Weaver
18AO09QGgmcjHxTyViVNaT	Rıza Silahlıpoda
2LSJrlndCuTpdEluvYHc2E	S. Carey
6JL1oyODaCA8PKMjqkAqyI	S1gns Of L1fe
3sPCAp6FstdZL79u0ymjce	Saad Khandakar
3o2dn2O0FCVsWDFSh8qxgG	Sabaton
0B4K8Q3RDUi92Y7kVIQckh	Sabazius
2lHPhGvlSXzQSrPV3s3SVV	Sabhankra
7CGoeI1N9WOQ5oZkgunru7	Sabicas
64D8YMzfGb4llp6g7x9SyQ	Sabine Paturel
6fr0hRaJrXzDHj4u9ndwbP	Sabled Sun
74KM79TiuVKeVCqs8QtB0B	Sabrina Carpenter
73CFSUP0yJqovZ9Z2MATS6	Sabrina Sapal
6s9musa2nmjDt1XXWjdKiK	Saccage
6KX0om6TTQGSAS92dwCqFU	Sacha Korn
2hGDAhezELu9olOncSWZYI	Sadao Watanabe
753MqSiIV08l2flq3AMn7e	Sadistic Intent
5Yt1reV7DmWaHYoQ6wJLs7	Sadistik Exekution
4Hf9rA43IQ0eXi2AtXN1pK	SADWRIST
1QiuMZmF0isoblFjh0hRhe	Safe Mode
1y07gMlsfAdz2KOvZzyUTB	SAFIA
5A4yxhugVb9JVsqtLTt1yt	Sails & Safe Harbours
5Y24oYaTX3VOvtAcG2XlQR	Saimaa
5t8SkzFtDgLQJTrj6WUBKU	Saima Hyökki
6Fwq3TDWpMhcL1KTKVQiI8	Saint Asonia
1dWEYMPtNmvSVaDNLgB6NV	Saint Motel
613dNRsij8cjgiIS6lqSIy	Saint Saviour
0hCWVMGGQnRVfDgmhwLIxq	Sakanaction
71dLaXD8sd1tV1LzFqUj3q	Sakari Oramo
2GNPXIZNyBOs68fdaAeRYN	Salammusik
1i23MRDjclvjnEPUvVDTkX	Salamone Rossi
1NrkWtjbAJxd3VQ4GE4qu0	Salamone Rossi
4UIs0hpSi2l6IAK3t3oT6E	Salamone Rossi
6j6nyD5F0KdbecldYhGkRp	Salamone Rossi
27dwAgbXmxxoow8Mpn7aQz	Salar Aghili
2BQDNQfUHLrbTDJUtCD7wV	Sally Beamish
1TtLKiShVw7ItFNAZCZidW	Sally Starr
7Bx0SBZoIX73eywmBcdqFb	Sally Yeh
7fqT0ANavD2aEk9DR5utxI	Salomon Jadassohn
092AiEm7yL6NavCwP0FTOr	Saloua Chaoudri
53zPVFS5lrh8IAwsr7JdL1	Salut c'est cool
1pMplEHRe4ciaUB6qdgBOR	Salvador Domínguez
27pMPUByy0OBUZ0AwlgXRZ	Salvadore Cammarano
3Rk3B5Niaaw6Qehj8chVYO	Salvadore Cammarano
0b5p6ag5CENfn1HSaVamA3	Salvador Ojeda
5PdkRVDASsw6P7QoqRpz0F	Salvatore Ganacci
3ET1MGI5eTV9hmyw3weKEt	Salvatore Prinz
7vRhG8LFwRKoROr2ESdqFt	Sam & The Soul Machine
6gRJbV92NlSMVkES8mlXgg	Samantha Lombardi
5o61gIxxfbohs0sm3B88d6	Sam Bailey
4lTzofj5yifSwIHhpUCypb	Sam Berson
6hnWRPzGGKiapVX1UCdEAC	Sam Cooke
1SglpJrPltamdJLLwInIL7	Sam Hui
2kucQ9jQwuD8jWdtR9Ef38	Sam Hunt
7xONBNAh43aQkNibyl03Hw	Samira Kadiri
74xNeBIK8x3gOeqqeFsnS6	Samite
5oPHXKx2H3rOGy6HvpbKHu	SamK Hill
4Pnz3Xt75OZUwz2WALayCd	Sam Lanin & His Orchestra
0GG2cWaonE4JPrjcCCQ1EG	Sam Lewis
1tc4LrAlQ8EmlauDoAvpBa	Sammus
1NAWG3AngjBXyKbmPaz92D	Sammy Davis Jr.
2D51qkOmTNsNQj3C4LIvH7	Sammy Porter
5eyTFzUrol9RQTssIMw4YF	Samo Sound Boy
21sI9Mimk00A0ynrC8g5MK	Sam P.
2WoVwexZuODvclzULjPQtm	Sampha
2wY79sveU1sp5g7SokKOiI	Sam Smith
3NEQ5t2FprBMLmDAP0EPcE	Sam the Kid
7lPWuLostTtlIShgm4wpf0	Sam Tsui
3g34loFgekX57I6g4rojpf	Samuel A. Ward
4XDJurjQCnWLlE7KLZCT9x	Samuel Barber
0fhN6BHa9pN66ZnsrI5NUR	Samuel Coleridge-Taylor
6rMp5njV15uyFIk72LasbD	Sam Yahel
4QofvyRFuC4c4XXrQhcmog	Sana
0TqHiXfab8aWjC2Y6PKLZR	San Blas
1XolQApHVLzp4L8AeOZ7nx	Sanctuary
333aO0sBGuT2vXF5KhXZw1	Sanderfinger
22bukBZvUppuwQwmDz75Gz	Sander van Doorn
6RJYPm4gcrIuOjQiqu9VXu	Sandi Patty
4Yhm7oIrWj3IOCbl968CHt	Sandra Carrasco
34wPpdJXRno0eRFI5IAOYh	Sandra Mihanovich
3KdMiKK5fLkWnDDepZq00V	Sandra Nasić
255PaovXNzjBcODZn42QgC	Sandra van Nieuwland
21ZrUwCPuok2HGHtuUVCGL	Sandrine Piau
5srsgtoePlsp0eQIXmta1O	Sandro de América
3K2hOAx9MPhduvDf2qguro	Sandy Lam
7meg3neLTT2WR1LDjL8jze	Sanni Kurkisuo
3y4u1V2WmArOAws2yjRVi6	San Pascualito Rey
6hxb4rGrYXtrAZbUK7uzt9	Sansar Salvo
1ZP10xzJoQljzTHiaU2Gri	Santa Cruz
6GI52t8N5F02MxU0g5U69P	Santana
2w2GfBUMfGJVO6aH7uVjOK	Santelmo
6HxpYp1fTOSctMUbolxc8S	Santiago Sánchez
6Jrxnp0JgqmeUX1veU591p	Santigold
5LUxu287CsPM7jy3yS3l86	Şanışer
7ct0nRlnWP7cEklDWO2XOG	Saori@destiny
1tFhzkSwhjJFFOg5K0H8Lp	Sapattivuosi
2Sqr0DXoaYABbjBo9HaMkM	Sara Bareilles
6uD7fMzRa46LcvRCACEd2G	Sara Forsberg
7AVY1bJuRTZrbYW3soi1Js	Sarah Barthel
0smRTdqFOUV9zYf3m2i2ex	Sarah Bernhardt
2xTlb6eueddQmWsxImpDbP	Sarah Buxton
1TCm7IDgD4DifwX5vUIbz5	Sarah Connolly
4OHIjfKh4LYaUWoFt9U4t3	Sarah Eckman Mciver
1z2SrszsRmq47kDhBAnyNS	Sarah Jaffe
6nFBonVf7Lqaj05R0v5VGJ	Sarah Jarosz
2lSq7iNuve1yn6NFjrJDh7	Sarah Lipstate
4NgNsOXSwIzXlUIJcpnNUp	Sarah McLachlan
5et5yif2ZImEGYYgBxbQvr	Sarah P.
1bgyxtWjZwA5PQlDsvs9b8	Sarah Vaughan
5BP0AbuCZ2PWrbJILohVd7	Sara K.
0bLEsDkfMxoNOv0CNjeFVw	Sara Mingardo
0ajPdDPUlMW1LPKrG1vTK3	Sara Varga
1FDE7zZ6jmP8HHb9ej3mek	Sara Watkins
5SFag0IrkqzsmdW2LMTqY5	Sara Wennerberg-Reuter
3bPSw3qkTeBZXnfDFUqmPG	Sarcófago
1dDTkRz9WVOQr63enjJ1Yd	Sascha Funke
02QYcz7JjwzKiKGHg53rZY	Sasha
5DWVtxlkGSCNxqEN7KWNpU	Sasha Grey
10tDy4huaPLHEIkXGRZd6p	SASHA ₴ѺѺ
1pBTlZJ6Ek2Rfe5rxUBiEv	Satanika
7Ci4ttkLj1PiiyVcUgNPs0	Satoshi Bandō
0VWRXoE547qHGpUemsl1ge	SATTAS
2i1pwiHsoPzbnD74nnRZ2T	Savage Master
1kOg7VnU8brFniiq9RnR9X	Savage Messiah
3N1B1g6JtIgd6ClRkzD4yT	Savatage
2AVVj8ezW2mJ0v8u7XydiF	Saving Abel
25vU5DYwHIHhg1ViWV3SJq	Savoy
6cK3NBO6uP7hh0oyuVELFl	Saweetie
71vVmHeNgCVSa5SVmfvscU	Saxon
6nKujzNF0kB0rt5ybWy0Qc	Sayaka Itō
6wBt950bcSQjT28z5cGXkw	Sayaka Sasaki
3ImqpXKKgkH5VydfgX1hd4	Say Anything
71JpZH64gTrr2Wec59WvNr	Sayed Darwish
2da7ehIX9lFyIDqmjqVZvS	Say Hi
1YLxQZIGsaZq9rvFu8zeRz	Sayuri
1O10apSOoAPjOu6UhUNmeI	SBTRKT
5cXCuJjbyxee1uCILXatYZ	Scala & Kolacny Brothers
7hTZwqQILVH4bAbN67CeEz	Scandal
1FJcBa1k4iWsMsj0FYZGF4	Scarab
41ghzRYmcmUd6BpNmihv2f	Scarecrow
4tSdspJyDGrvE9YcQNXB02	Scarlet Party
2KAaJOwfu8n93byx6YPRPa	Scarlett Johansson
1gz9Dd0N7oCymbjVePlxbq	Scar the Martyr
5PoVrbY9H4087ewtuXU7zL	Scarub
5IcR3N7QB1j6KBL8eImZ8m	Schoolboy Q
2qK0WzDIIgsdKdFDkdUCCl	School is Cool
7ubT2ee6sI6kBijDMuAOxV	Schuyler Fisk
3Y10boYzeuFCJ4Qgp53w6o	Scissor Sisters
0sKlAr34dAjAdb7a9yriqX	Scorn
2LgklPXmvWVOQfzPVkuChg	Scott Helman
3i40UhGiTXRqzK919g4BGc	Scott Murphy
6HySSUk2KthFj3bd9R61ql	Scott Stapp
0RMOWaq3zw0fdgvaGRMcdA	Scott Weiland
5f8Rx5oo9KEkjssSsBsvfh	Scotty Moore
48hZklIMPklae2Mssfp8Cx	Scuba
5GtMEZEeFFsuHY8ad4kOxv	Seal
3nu5upBa3eLiejjFnda2Tp	Sean Booth
5kgCUYvxmpWxD9pFtXiF1Z	Sean Foran
4709j0dOR08D3jxtkBvads	Sean Meyers
4eSQMlnSUDwVfRYhLqikyd	Sean Murray
3Isy6kedDrgPYoTS1dazA9	Sean Paul
2x6jz70u3sZq75tW10akUW	Sean Price
4zqERoiO42cNiA3pPDWnvN	Sean Tyas
6hRtFDYbfdrGOgKcIuN7nh	Sebastian Knauer
3B74gpltsxmayfY8oLTyc6	Sebastian Studnitzky
07YUOmWljBTXwIseAUd9TW	Sebastián Yatra
1RkX3x1BKxjygZKS6Wfv1x	Sebastian Zawadzki
2bpkkMcSn5BV6zCHiQLExo	Sébastien Agius
74xBVPWYoSf5pvo5IkePRO	Şebnem Ferah
4Y0ZbzjXovy2QJoExyBU3V	Second Alibi
5psDPxNx45I4JKzZ1ARbu2	Second Coming
0EyznXouOtjilG74Xqbh3D	Secret
1dvuibBCx9TnbCKIdOEF4l	Sedef Sebüktekin
6B5c4sch27tWHAGdarpPaW	Seether
2Z1eA0HAiJ3yAr7byuj4v4	Seigmen
4Ddz3tNpEIF9YycT24gPUg	Seija Simola
4X0v8sFoDZ6rIfkeOeVm2i	Seinabo Sey
7IgzsWd4tWIn70uh6dAq8d	Seksendört
5LC0MKU3oZiBjYJST5L7tc	Sekta Core!
3JfDOKDXkrtMc2S4mX1KJC	Selçuk Alagöz
4Xm86XAvDYWh36Z98FvKjc	Selçuk Balcı
2NGRETzxjeN4b9o3OGY6Yn	Selda Bağcan
0C8ZW7ezQVs4URX5aX7Kqx	Selena Gomez
3beoxQbxybG2bwi5RM10Cl	Selkä & Issias
14BSk3y4PG4f7fiUYqAywt	Selma Lagerlöf
1IKW9Yfrlm7ADQrPx4mqkQ	Selva Erdener
0kU5u4DbKG5hR5AEHsMKcK	Sema Moritz
5vuQpKX1QG7WlQ40C27HfD	Semiramis Pekkan
3Bcj3NZUL1RwZFKKs27XPO	Semmy Stahlhammer
6qg886AZaBjnfRF5tEs4Ht	Semyon Bychkov
3TBKeKodYFrl3UaYKTcapT	Şenay Lambaoğlu
571gGI6PcQbBN0SZ5QEI5i	Şenceylik
07A2zuEu9XVi48T5dJsAPm	Senna Guemmour
7LVSso4U72noPCtolOU4nd	Senore Matze Rossi
3Nxp13gGTys81Mpl041vJe	Senri Kawaguchi
5jQPKWBobu6cJwGSbbqgCk	Sentenced
5uM1Et50auro2hTS6ZLcmT	Seohyun
4s4tJIkBOaNEuXvPPkyk7k	Sequentia
3jmxkI8Jhv8bHOd2qSiU9j	Serena Ryder
3cdasOCLRe8dKjzjowtzNW	Serenity
2xBVpJeox4UCMybat7LT8X	Sergei Ivanovich Taneyev
4kHtgiRnpmFIV5Tm4BIs8l	Sergei Prokofiev
0Kekt6CKSo0m5mivKcoH51	Sergei Rachmaninoff
35BsDVEPHGqz4fPhlRJHB1	Serge Robert
7KpXWJLY2VJcxPRp4egEgc	Sergey Khachatryan
5gOZqtlQKyaA0GWFgtuNEH	Sergey Michaylovitsj Penkin
6JwPSWYyTrtuPmMa6oCxdB	Sergey Skachkov
7KgU3AwBAg5kFaiJpVWVKM	Sergey Yurievich Minaev
4swcKk3MACehmkZYDvPr5z	Sérgio Assad
6hCsqVHnBo1BVQWuIjRMkL	Sergio Mendes & Brasil '66
1R2iRWvuwwokMKGHirNGTD	Serhat Durmus
21tCPdmNKD7XD1jyxfOJdD	Serhat Ersöz
0BEI7i5sgUuivcfwXLzFmM	Serj Tankian
6CrQKZeuSKNYgrE7PeYqJ1	Serú Girán
14obHIpcXd2SsTyR9VBsLL	Server Uraz
7KNVmvcr2zkla9pKxJSrf3	Server Uraz
3Saso3ghsK3PYSromArnYW	Servicentro
0mZohnzbCiVv54VIEA6Wb7	Seth
79D4dipwR6scV8AN3dm7gW	Seth MacFarlane
06bDwgCHeMAwhgI8il4Y5k	Set It Off
3PlDYb3oIDKpxUZ5t1JxiV	Set Svanholm
35Uu85Pq33mK8x1jYqsHY2	Sevendust
4C29ETLBPmYKYwtJUepbJz	Seven Kayne
5uUb3J6HqLhBWwzuh84LUZ	Seventeen
30nUQaYp91iDcRyhr1oNn0	Seventh Wonder
2LkGWKBS0nNlEtqx4khGf1	Severe Torture
2tK5yOmnRl2pNCS0dRHShw	Severi Pyysalo
5zkh6MICzIQIUoA9NfZpBx	Şevval Sam
1u7kkVrr14iBvrpYnZILJR	Sex Pistols
0k4gmF1Uhpyb8uCHz2fGU2	Sexton
4YCzkZCstiQd3sRNT5qyoh	Sextrash
64d1rUxfizSAOE9UbMnUZd	Sezen Aksu
50mdotNCJ2PcoZiAgsh8dY	SFB
0MEtNr45ZzCUlm3Ef6ODzJ	Sgweeknd
0XcKvCBzkOiT0LHAbhDFd8	SH
3BQFHqIrOv6sAKGCoQLfe8	Shades of Culture
3IDPcBP4OoTNvm3b4h46cW	Shadmehr Aghili
79zigPpfSQ5Fgeu0iaI8n5	Shadow Gallery
3KwmxIhSe9UTSEF37kwngR	Shaed
0KO2CkZIpSmEsBDkITCAnl	Shah Indrawan Ismail
1W5u8Bz2yimyuuI8QNYsNO	Shahin Najafi
3meYUCHyh5OayViOog5daw	Shahram Nazeri
5IM6obklIrgzzE43vokYvC	Shahram Shabpareh
21bYSNzWliPW8JOHPMzx7X	Shahram Shokoohi
6Wv60Ia6xpfZG3WEazWwLo	Shahram Solati
2Y2gsVQ9NzlSlQdCgnQ6ug	Shahrokh
0T0COcAFHD9oZ704HbZr2A	Shai Tsabari
1fZpYWNWdL5Z3wrDtISFUH	Shakey Graves
1sGLUwUvy2iW7hhbNOpJLQ	Shakila
1gOSLTST5J2bcRv7u5fLjW	Shakin' Street
0EmeFodog0BfCgMzAIvKQp	Shakira
1dMjzf9NXcjACteeizYeDk	Shalom Ronli-Riklis
7w9BP5EaPdo8j7EVAGzm0N	Shambhu Babaji
68lZHeroea1NAuEDsfBUjv	Shane MacGowan
4nq896AyfPR4wiXjslO5hE	Shaquille O'Neal
4XPZRmgm4tGd58GIzTwhYn	Sharifah Aini
14Kw2Z4Dh4PVGEEicwK0MF	Sharks In Your Mouth
4rYCMf7ApPRVG3yjCbxJ8m	Sharon Bezaly
59O57msePcyTge2k7MzmlT	Sharon Jones
66ptxqs7L4IF1HPF3ZchAN	Sharon Kidushin
7yPRmfUuRcpGwOsHVqQgae	Sharon Needles
6fx3qRC2CGs5gA7gqHlVh8	Shavi Princi
0K7VN4aHxHcEb7PqkfoIVA	Shawn Colvin
6VLzPzXC7ljPNKhrMoJm6B	Shawn King
7n2wHs1TKAczGzO7Dd2rGr	Shawn Mendes
4gpDA7R5796e6zbvZxGNga	Shawnna
1DLKitfb8fshL0DtCecRpY	Shawn Wasabi
5mNB8ykTlENptzmsxXRtdS	Shawty Lo
3u7brx0K0jy0FFN5ekSuBh	She Devils
6rPb3jTevyvYA7HzYtSAJ5	Shefita
6OQrOpxSIfPai3cFaN4v4P	Sheila E.
1OFOShsIbhy1l5x73yuVyB	Shenseea
68oqXcD3rzLX1T7uDUEBdk	Sherwood Marty
4TKTii6gnOnUXQHyuo9JaD	Sheryl Crow
1nnKsr9fK7T1Ife3qZiefD	Shifta
1qfUf0ToRn75Z2yxQO3Lez	Shigeharu Mukai
370lLcSfFuzXFatC0DFLel	Shining
7wqTItc5qEyIwWw5ksN1Ya	Shining
3FZuOZHwYCXyoruK1i3jJP	SHINJU
7IFf66bWoJsaAmMXRUR3vG	Shione Yukawa
6F67ztBoeKmdf3Uv4Kqahf	Shipwreck Karpathos
325LVWNjKZv6UwNq5xuPHt	Shirley Temple
2OgP0RGmDrXN9kOWRNfEuE	Shirobon
6MGHit7sV38BhpChZYByFv	Shishamo
0dEvrhNVs5x5i20nTEWuDJ	Shiva Pariyar
34xAiSyQG6nlH0eZNLjbLW	Shivaree
6y80I9YZi4DOpbaSUlL725	Shlohmo
1tZYCX0p64TtsPv1sGa67y	Shlomo Mintz
4YKmXDQSHtGceyuufPakHK	Shockpowder
0GOGNMGvfICWgi5ufeIktC	Shock Tilt
5g26mDt4ib9B02bpn67FZ0	Shohreh Solati
2N4OHjjsiimpnWZNCiT3Oc	Shooting Guns
3hfuvckgGeasNXxjUFQe5r	Short Sharp Shock
0m5XJwKGYyUjd3VMfcINCQ	Shpongle
7CgBEyXbjOjFX3HiysHtXN	Shuli Rand
1DvtabXAjfrMihPP6JQdHs	Shy Glizzy
0sfWl1dWLgEtMy9oFnNoDA	Shylmagoghnar
5WUlDfRSoLAfcVSX1WnrxN	Sia
4DKaZIByJZluOmixSYIjjk	Siavash Ghomayshi
3vwijSZN14SWUqFxg74aYU	Sibel Alaş
1JFaDjtI0QlPV4QCFaO0DX	Sickan Carlsson
2SMYoM2Kbcj6rI6U3FRc4U	Sidewalk Prophets
48nHO1cuTbpx4ELhChsxX1	SIDEWALKS AND SKELETONS
33Esqj5IXYL4uVyhFc3yKS	Sid Phillips
2Ht2A4Sg696jobojoYFy2P	Siegfried Köhler
1OlV6acs5ZqPtQAaLcmr8g	Siegmund Nimsgern
7835xq833eMio3iZsP4vLu	Sigge Fürst
6bOaVLF9coFqrdZY4l4pWy	Sigiswald Kuijken
4cJu4qS0f3B5pe3YY1Cgeo	Signe Hasso
4TrraAsitQKl821DQY42cZ	Sigrid
0Bq43kxYaONfwdapXBUHjt	Sigrid Arnoldson
19XdQ9B3L8QJoEsRr7mIIS	Sigrid Sköldberg-Pettersson
2NN2wHkqipieK3uoeDFuMr	Sigurd Björling
5XSXFZkANFdOvK5ZbFA2hq	Sigurd von Koch
6BXpRudpyd45oTLcPPgTIn	Sigurd Wallén
6UUrUCIZtQeOf8tC0WuzRy	Sigur Rós
6II9E1e72MQhqlUdAqPFR6	SiJ
25hWK9jrZMhT6bt3WvORpE	Silent Civilian
4q3AhU7fP8KdrW5CEBrlZ5	Silent Force
5WWvJh6iJb84QEcJNUhkOO	Silja Sol
2X97ZAqRKRMYFIDqtvGgGc	Silk City
4SIqbgX2aG2c5idQg9GKJ5	Silüetler
50sftj2oW2iBviA6RkTzsz	Silva
14vNE9iqS5eGAL6OogiN8g	Silvana Imam
4iudEcmuPlYNdbP3e1bdn1	Silverchair
5CAWUxlD1liCEp8V5gt5wn	Silvestre Revueltas
6q9n20PmMRLtZc1xCgq0r3	Silvina Garré
0qewgVxPSZL785PHKBQyRV	SILVXR
